,instrument,mae_min,mae_max,mae_mean,mae_var,mae_count,corr_min,corr_max,corr_mean,corr_var,corr_count,profit_min,profit_max,profit_mean,profit_var,profit_count
786,SH688148,0.80226946,0.8361152,0.8158232,6.416135e-05,15,-0.10341781460484678,0.020466693147619168,-0.04833756140170483,0.0012188177019292897,15,0.3888888886728395,0.6842105259556787,0.5093433032868783,0.007658260990258617,15
787,SH688652,0.80773175,0.8271908,0.8159474,2.5934534e-05,14,0.012473267310839753,0.07396517451891486,0.04907957100681599,0.0002290308061906666,14,0.3684210524376731,0.666666666111111,0.5120347991332949,0.009861453777023,14
788,SH688750,0.7959969,0.8649227,0.8159513,0.0003415098,12,0.3623981439434866,0.4880142290699425,0.44088151526853436,0.001055671659017278,12,0.0,0.9999999900000002,0.20833333145833335,0.15719696668560615,12
789,SH688381,0.80846393,0.82894856,0.8166733,3.2967524e-05,13,-0.15927362312271326,-0.1048258354894472,-0.14041084790492414,0.0002367454404700171,13,0.3888888886728395,0.5555555552469136,0.48351188243379517,0.0029792355272139546,13
790,SZ301469,0.8057708,0.8252217,0.818291,3.2231404e-05,13,0.06385355069223654,0.24477079992967843,0.1494909365604842,0.002819894723448712,13,0.3333333332098765,0.6999999992999999,0.5021667534344184,0.009763272151741513,13
791,SZ300775,0.8107057,0.83150905,0.8184281,3.0097324e-05,15,-0.048379781771518755,0.0007909444068845111,-0.02655919870916662,0.00024075247028055243,15,0.16666666652777776,0.6666666659259258,0.37853301894913555,0.016029231283163612,15
792,SH688299,0.81022847,0.8266459,0.81847495,1.5543224e-05,18,-0.11196710296943627,-0.011288617810712609,-0.072194591216185,0.0006632554085412042,18,0.19999999993333334,0.46153846136094673,0.3354187478931896,0.005027026669142735,18
793,SZ300651,0.81284714,0.8247106,0.8187221,1.6081809e-05,14,-0.08830379009165037,0.00020636923097548885,-0.04813359039559484,0.0006103439320821422,14,0.36111111101080245,0.5588235292474049,0.4676163625437332,0.0034660501423187198,14
794,SH688488,0.8118692,0.83109176,0.81901884,2.8944938e-05,12,0.02275085655132615,0.07076187408756643,0.04836750504602826,0.000240078504643774,12,0.5882352937716263,0.777777777345679,0.6694892634212072,0.003031831861104266,12
795,SZ301268,0.8129948,0.8277098,0.81917465,1.8566423e-05,16,-0.12463710381770479,-0.052364006694218354,-0.08566644898427675,0.0005246097424500732,16,0.39999999973333333,0.6190476187528344,0.5056585830382052,0.005152732850603418,16
796,SZ300275,0.81154287,0.8326428,0.81984234,4.3860127e-05,12,-0.17383148940594756,-0.0674815792205266,-0.11401812150035283,0.0007117288353268224,12,0.28124999991210936,0.549999999725,0.36149177437742247,0.006301823928135559,12
797,SZ301212,0.81089187,0.8268911,0.8198447,2.0485737e-05,13,0.08472218086295567,0.15085102812907678,0.11594203989171722,0.0002634528133457252,13,0.239999999904,0.49999999977272724,0.36462459805515623,0.00501763379630812,13
798,SZ300450,0.81286794,0.8278266,0.8199081,3.1127973e-05,14,-0.1401336073166166,-0.07229467805457865,-0.10704938715568102,0.0003201729808584632,14,0.31034482747919145,0.3999999998,0.35175143331939696,0.0007494543826993233,14
799,SH688630,0.81256634,0.8282852,0.82,1.7001792e-05,17,-0.05718596449947929,0.03936611619979762,-0.015502882133303116,0.0006647075902182028,17,0.3846153845167653,0.6206896549583829,0.4911023510204153,0.003876509648995361,17
800,SH688507,0.81606936,0.8257333,0.82007885,6.241423e-06,14,0.0032182982633764713,0.08149413605256595,0.04072365235478305,0.00041250422207118713,14,0.21428571413265304,0.5555555549382716,0.4177226598009653,0.007441135958650575,14
801,SZ300022,0.81092834,0.8333252,0.8200974,2.8523582e-05,19,-0.053603852082011835,0.08062824628131035,0.017819078107644055,0.0012973740516693884,19,0.38095238077097504,0.6999999992999999,0.543196256764634,0.008645099602899494,19
802,SZ300221,0.8151651,0.8248515,0.8204186,7.497027e-06,15,0.022862582595383162,0.11150663095175577,0.06038186623984496,0.0005326791710178736,15,0.1999999998,0.4999999995833333,0.3451428198497294,0.008425750288093309,15
803,SZ300850,0.81699044,0.82362664,0.82090443,3.967936e-06,15,-0.0882708987171098,-0.03194151398930862,-0.06928462634067745,0.00028431631097809734,15,0.347826086805293,0.5624999996484374,0.4853412985134477,0.003974590547832101,15
804,SZ300599,0.81116855,0.8267158,0.8215185,2.4716299e-05,12,0.17393938467062486,0.21716845871581256,0.197971238190727,0.0002621162696077406,12,0.43478260850661626,0.5675675674141709,0.5133551446503377,0.0019119124974283268,12
805,SZ300323,0.8158789,0.8321321,0.8216309,1.9638228e-05,15,0.035693954921270504,0.09707645197023801,0.06296767137354294,0.0002393504688720445,15,0.2758620688703924,0.5277777776311728,0.43840369879233754,0.00476474346855157,15
806,SH688778,0.8130219,0.83099914,0.82166994,2.3379933e-05,14,-0.083706539099444,-0.02186110082827795,-0.042285652361039094,0.0002966326664701393,14,0.42105263146814403,0.552631578801939,0.4960188541550638,0.0016383887596924016,14
807,SH688458,0.80880874,0.83277,0.8217709,3.99869e-05,17,-0.08503309854907581,-0.02170515036184174,-0.04949907591386125,0.00031702726087381165,17,0.5384615382544379,0.8571428565306122,0.7281203440304368,0.008019969225364756,17
808,SZ301408,0.8187069,0.82876825,0.82179844,7.96467e-06,14,-0.018135926205027988,0.046713588548078146,0.015754323204879343,0.00025534468157239934,14,0.19047619038548752,0.5263157891966759,0.3455970507445985,0.007803784176960996,14
809,SH688114,0.8164865,0.82567173,0.82181096,8.513885e-06,16,-0.13748528538743734,0.021632371249407933,-0.08140675375407479,0.0014848131299737982,16,0.29411764688581316,0.5277777776311728,0.437560884264433,0.004490209235000089,16
810,SZ301107,0.81697595,0.830032,0.8220621,1.2981924e-05,19,0.07952423706812577,0.15757958393721455,0.11877962092564803,0.0006042277471845297,19,0.47619047596371883,0.7142857140306123,0.6116459075989185,0.004389763038332506,19
811,SZ301418,0.8167109,0.8309413,0.82208323,1.6349575e-05,12,0.015644701080612354,0.06861984702936655,0.043790200001393165,0.00037957684197685473,12,0.3529411762629758,0.4736842102770083,0.43485463674414676,0.0011060815696375833,12
812,SH688610,0.8139522,0.8340454,0.8222088,2.8917964e-05,15,-0.04758098555734967,0.13808981922699848,0.04411899208084492,0.0022748743168416355,15,0.3913043476559546,0.611111110771605,0.522156255305833,0.004262613521787863,15
813,SZ300631,0.8129794,0.8289325,0.82245815,1.3636827e-05,17,0.15519392752474034,0.24846409964416488,0.21123721946115062,0.0005969738762005825,17,0.4230769229142012,0.74999999953125,0.5819113844355855,0.007504576128939696,17
814,SZ300150,0.81161314,0.832988,0.8224655,4.0743125e-05,9,0.004444644408592683,0.12310299716071438,0.07370845725919582,0.0011998486085001553,9,0.3999999998,0.8333333326388889,0.6106957540372222,0.01592961926518633,9
815,SZ301033,0.8171473,0.8276955,0.8225852,9.958482e-06,13,-0.032123846806795656,0.032979794519278925,0.0019043535376410392,0.0003029204041416242,13,0.34482758608799047,0.5714285711564626,0.45416550592387356,0.0037591754660142446,13
816,SZ300591,0.8175732,0.83391994,0.8228723,1.685758e-05,13,0.003953960702309398,0.07357187552367367,0.029869161217781014,0.0003452645007383215,13,0.4736842102770083,0.749999999625,0.5673938803549337,0.006769836774443173,13
817,SH688273,0.8186806,0.83206713,0.8232561,2.0345313e-05,12,-0.21462133946787856,0.00030056450109573394,-0.09989436915682631,0.00425512055999095,12,0.36363636347107436,0.47826086935727785,0.429676510551233,0.0015051932515920312,12
818,SH688177,0.81813437,0.8318805,0.8247308,1.9265888e-05,13,0.039965734669501526,0.1329237945064463,0.09630307631358358,0.0009164419454025112,13,0.36111111101080245,0.6249999997395833,0.49012680852521545,0.003869680561736251,13
819,SZ300279,0.81945926,0.83401835,0.8255409,1.7923432e-05,15,-0.0429595226446829,0.06219947717401643,0.024729809487613656,0.0006307670207505353,15,0.3913043476559546,0.5862068963495838,0.49670167447414504,0.002303665873152027,15
820,SH688582,0.8154492,0.84165573,0.82566136,5.1175124e-05,13,-0.02075523175522219,0.02740234398517448,0.009038477712131222,0.00018384807822205816,13,0.4285714283673469,0.6923076917751478,0.6047116047109674,0.004582370379446845,13
821,SH688375,0.82077205,0.8313829,0.825704,7.70614e-06,14,-0.10583488960135254,-0.027963888323137544,-0.07041026261581859,0.0005020613195411158,14,0.4999999998333333,0.7142857140306123,0.6044651200111144,0.003956216091958327,14
822,SH688636,0.82149494,0.82858735,0.82585835,5.296892e-06,11,-0.05227346341925752,0.009519210731238365,-0.01654741806768858,0.00032725372241362415,11,0.1764705881314879,0.5384615380473372,0.382297114354841,0.010858886100818171,11
823,SH688606,0.8214192,0.829407,0.8259734,4.6249374e-06,14,-0.0031978542671745004,0.07351370796122782,0.04599628243529495,0.00039365446222835505,14,0.39534883711736074,0.5576923075850592,0.46651904241899933,0.0014900605292595369,14
824,SH688281,0.8191497,0.833465,0.8261986,1.730651e-05,17,-0.08108142038962496,-0.04163916418651425,-0.056086306032146094,0.00013696943720164644,17,0.3124999998046875,0.6086956519092628,0.4545489786694239,0.009281537366953852,17
825,SZ300131,0.8180415,0.8376569,0.8263204,3.131963e-05,16,-0.03805409082362601,0.007034566813686163,-0.013787184295369409,0.00020273338138198713,16,0.30769230745562126,0.5714285710204081,0.47377289937339295,0.005867037302885777,16
826,SZ301186,0.82293934,0.8333487,0.82661057,1.0498168e-05,11,0.11893255464742183,0.1598218191684712,0.13911340141181538,0.00018156895567211009,11,0.519999999792,0.6666666663492063,0.5832178287940515,0.0023506007749024716,11
827,SH688369,0.817573,0.8406306,0.8266491,4.2770178e-05,13,-0.11901538846103264,-0.02759488257697287,-0.06976435259347002,0.0008481406131969528,13,0.3333333331111111,0.6818181815082645,0.5170155244417322,0.01164756688319545,13
828,SH688360,0.8116018,0.8422799,0.8268502,8.626736e-05,18,-0.10062599636533769,-0.03765525937877404,-0.06581328835047878,0.00026021811797907155,18,0.449999999775,0.6470588231487889,0.5501620795502394,0.003454973043905608,18
829,SZ300365,0.81879497,0.8426071,0.82749826,5.0778435e-05,13,-0.13932466793413972,-0.04558981994881982,-0.09390675777172121,0.000872434935525582,13,0.347826086805293,0.5294117643944637,0.46757863919165843,0.0035411738926538357,13
830,SZ300909,0.8218391,0.8330621,0.82757044,7.536979e-06,18,-0.057626622594283215,-0.010021445013750062,-0.032802547601916324,0.0001926034914870899,18,0.2727272724793388,0.5333333329777777,0.38658223846124545,0.004912960152996043,18
831,SH688618,0.8225665,0.8317951,0.8276264,9.994075e-06,13,-0.07755030419531998,0.015172816115320967,-0.029318807938891342,0.0009734914916747012,13,0.4285714283673469,0.7368421048753462,0.5858015304750184,0.006858637081097313,13
832,SH688125,0.8224834,0.8313658,0.8277585,8.507947e-06,12,-0.024147734880495236,0.07016853809342916,0.01431654532785699,0.0008008355225317848,12,0.29999999985,0.5769230767011834,0.4270304312349607,0.006558349195786092,12
833,SZ301075,0.8225743,0.83446836,0.82803166,1.1878788e-05,15,0.17914892170618293,0.24313610410548903,0.20961517227932472,0.0002937775110194264,15,0.3529411762629758,0.631578947036011,0.506194575352665,0.003810187419484345,15
834,SZ300660,0.8231072,0.83810073,0.8283564,1.4165033e-05,18,0.024906917143804472,0.09785752987423343,0.0485934031190634,0.0003115386534574217,18,0.39285714271683675,0.6923076920414201,0.5063100798435154,0.005053665859162862,18
835,SH688072,0.8249044,0.833437,0.82847404,7.665644e-06,9,0.07541662062842704,0.11079356435219627,0.09683135132772261,0.00018578503339847864,9,0.4117647057612457,0.6249999997395833,0.5290007920209717,0.004335468453526546,9
836,SZ300005,0.82376814,0.8361924,0.82849824,1.3060286e-05,16,-0.01596765052329404,0.05875360264696192,0.024679104784684262,0.00035985745625673605,16,0.26086956510396975,0.6666666662222221,0.45443107925572324,0.018259118543688467,16
837,SZ301032,0.8236031,0.8354577,0.8286023,1.1625788e-05,14,0.21186728149252126,0.26772146106417816,0.236750482248444,0.00024772841524345237,14,0.40909090890495864,0.6551724135671819,0.5388736441559225,0.0046214264323521164,14
838,SH688280,0.8168538,0.83856595,0.8286404,5.104695e-05,10,-0.040107881116962875,0.042725244585745024,-0.002974604998802514,0.0006198469306469442,10,0.4999999998611111,0.639999999744,0.5777902378779588,0.0026681257689552523,10
839,SZ300516,0.82242984,0.8319978,0.828738,7.997155e-06,13,-0.07648214183232994,0.0022421342833289608,-0.03373361054132404,0.0004732048552814937,13,0.38095238077097504,0.6666666655555555,0.4776510012521712,0.006905894563429298,13
840,SZ300982,0.8204552,0.8423635,0.8290793,2.7179345e-05,12,-0.016467717957172123,0.13500648173294372,0.07558777663099751,0.0014735732850085254,12,0.21428571413265304,0.631578947036011,0.543054601678139,0.014828440091830687,12
841,SZ300002,0.819608,0.8437912,0.82955235,3.9643426e-05,15,-0.12453575646069218,0.02538325378423812,-0.03130669457338419,0.0014173521615474147,15,0.33333333277777777,0.7333333328444444,0.5416183314100796,0.013003775759157466,15
842,SH688339,0.81713474,0.84940976,0.82988554,7.303783e-05,14,-0.14539708569351653,-0.07163628637405792,-0.11229224937992476,0.000332399422387472,14,0.39999999973333333,0.749999999625,0.5970170562963546,0.008687459721705364,14
843,SZ300370,0.8239391,0.84094316,0.83128893,2.2809763e-05,14,0.04355012832627932,0.1251861370564809,0.07724655277494295,0.0004981444959637424,14,0.38461538446745563,0.631578947036011,0.5199239510393446,0.004483856277431469,14
844,SZ301077,0.82572407,0.839491,0.8320774,2.5140289e-05,11,0.054870717029392904,0.12374082734382248,0.08819803696782764,0.00035824519011559106,11,0.5666666664777777,0.702702702512783,0.626519434490949,0.0021273993835126386,11
845,SZ301529,0.82678086,0.8391295,0.83241767,9.367925e-06,18,-0.03385039049745442,0.02393791442813639,-0.003856477559706973,0.0002558120026908081,18,0.4827586205231867,0.6842105261357341,0.5974829420831324,0.0023122193928535196,18
846,SZ300643,0.82725793,0.8374043,0.8326965,7.4650147e-06,20,0.05810738174626702,0.12565350430447503,0.09112269697209716,0.00035427288486796925,20,0.47826086946124763,0.6249999998046875,0.5571661696326352,0.0014797310860468777,20
847,SH688093,0.8277524,0.8397208,0.8327889,1.7965514e-05,20,-0.020779845274211582,0.13811107156068458,0.0466013071211239,0.0016186459603874477,20,0.3571428570153061,0.6999999992999999,0.5075415447611402,0.007655312257757084,20
848,SZ300582,0.8187675,0.84349394,0.8328873,5.630738e-05,12,0.18064438615259218,0.21868591873881604,0.2000691018815649,0.00018150036292889272,12,0.347826086805293,0.5999999996,0.4722916733462254,0.006083733119043116,12
849,SH688011,0.8230011,0.8445198,0.8330135,4.6490448e-05,12,-0.1186970723014563,-0.03013413383196313,-0.0711737847969066,0.0007910481360271064,12,0.41666666649305556,0.8333333326388889,0.6012991994686224,0.015874597701667086,12
850,SZ300650,0.82821745,0.83821785,0.8331204,1.03736365e-05,18,0.092554945592327,0.15444011093160434,0.11887377772643415,0.00035976118861648907,18,0.3333333332323232,0.4827586205231867,0.4004689306407399,0.0019647874709328933,18
851,SH688701,0.8158093,0.84518754,0.83380854,9.900507e-05,16,-0.023690573615134738,0.03936936037798347,0.01191512134738132,0.0003755869180482263,16,0.5217391302079395,0.7142857140306123,0.6184262132035729,0.0033446114640705692,16
852,SZ301156,0.8243351,0.8404642,0.8341138,1.705801e-05,15,0.18885297529510287,0.2364783128918753,0.2048402749346701,0.00017938744725100016,15,0.43478260850661626,0.7619047615419501,0.5765363819450696,0.008774165090217294,15
853,SH688162,0.8253348,0.84643066,0.8346962,6.139089e-05,10,-0.12026542278085733,-0.05909763300018053,-0.07802111324977351,0.0003370066284368571,10,0.27027027019722427,0.5789473681163435,0.41193572571189063,0.009954646816918815,10
854,SZ300645,0.82808936,0.8417246,0.834759,1.2531705e-05,17,-0.10215088925908536,0.047568876949269666,0.004796578325219507,0.0016789925343366797,17,0.3684210524376731,0.6666666662962962,0.5053768119355881,0.006427594604106685,17
855,SH688655,0.8278507,0.8432606,0.83518153,2.54171e-05,14,0.014010343624655253,0.09815037013637896,0.054144815870827624,0.0007596434675716335,14,0.41379310330558855,0.6190476189002267,0.49521914543306755,0.0025444820474946296,14
856,SZ301139,0.8306903,0.84117645,0.8352074,7.301642e-06,17,-0.08442200264568196,0.007026870646946739,-0.026365082101392764,0.0006778065614657798,17,0.46153846118343195,0.695652173610586,0.5909466806898707,0.005251187321179912,17
857,SZ301456,0.8335973,0.8375438,0.83541536,3.0316373e-06,8,0.21627911468513786,0.2631160956263613,0.24262915546020888,0.00038712339123340175,8,0.40740740725651575,0.49999999977272724,0.4447761252730428,0.0011157931701411899,8
858,SZ301273,0.8198703,0.84780955,0.8354262,6.807586e-05,17,-0.03695460556045603,0.07527950853981553,0.009091684899659482,0.0008580611774136025,17,0.5333333331555555,0.6874999997851562,0.6059892043374706,0.002155895606725618,17
859,SH688158,0.8235285,0.851971,0.8362713,7.421823e-05,13,-0.26256350707969245,-0.061869726387269244,-0.13873655545597574,0.0032520612085774024,13,0.2727272724793388,0.5454545452066115,0.4511068008201873,0.004913424158151822,13
860,SZ300031,0.8316962,0.84838617,0.8363379,1.8808581e-05,18,-0.10453573727313795,0.03836586976460806,-0.04054968590477394,0.0012623547585801302,18,0.3333333322222222,0.6363636357851239,0.4815748675660696,0.006154251168328594,18
861,SH688646,0.8322901,0.8397215,0.83642757,6.0266443e-06,11,-0.07673846578399326,-0.0019691645605358003,-0.03474962480430666,0.0004584884055837747,11,0.19354838703433921,0.37499999984375,0.3007890170294728,0.002788433346955427,11
862,SH688089,0.83181864,0.84341586,0.83642876,8.698913e-06,14,0.0015216096636566285,0.08297302633435949,0.03967355720375413,0.0004818147989179612,14,0.37037037023319613,0.5925925923731138,0.4965260432621671,0.0033332754048343107,14
863,SZ300440,0.82966435,0.84142494,0.83706945,9.780842e-06,13,-0.027283106706613942,0.08020698046823961,0.010102393458653741,0.0007758390551527851,13,0.39999999984,0.529411764550173,0.47055116651034357,0.0011347668229548967,13
864,SH688137,0.8349386,0.8400567,0.8372333,2.6290284e-06,12,-0.11131826235884391,0.01674238175933465,-0.059453694403632934,0.001524845131649878,12,0.37037037023319613,0.6785714283290816,0.5374580285949337,0.006457770264807672,12
865,SZ300629,0.8255491,0.85020566,0.8376753,5.427547e-05,12,-0.0840120576639481,-0.024397316347332155,-0.06153864755288657,0.0003316313833685977,12,0.1999999999,0.5789473681163435,0.4072860577947763,0.011411029182995424,12
866,SH688200,0.83554065,0.84315735,0.8379906,6.3270745e-06,9,0.038792011583452406,0.09632851481247624,0.07280911117526977,0.00035056376100414254,9,0.359999999856,0.4999999996875,0.44109801333934295,0.0018853108928497061,9
867,SH688678,0.83268005,0.8448981,0.83843005,1.7950288e-05,12,-0.031375043264332665,0.0510779643886471,0.007033250308968428,0.00054928094549231,12,0.49999999977272724,0.6551724135671819,0.5557153698040597,0.0021491596844093797,12
868,SZ300706,0.8256855,0.85151976,0.8387554,3.8654063e-05,18,0.03507937028262703,0.08577577455266655,0.06256350755282325,0.0001850505065585345,18,0.479999999808,0.679999999728,0.6041916899861606,0.0034617039665219233,18
869,SZ300992,0.8336728,0.847248,0.83914584,1.9053201e-05,13,0.10489702714807282,0.1322197808010388,0.12110335198277498,7.859187353411635e-05,13,0.4285714283673469,0.749999999375,0.5932287461947259,0.008790777856764784,13
870,SH688030,0.828274,0.85424656,0.8392883,4.918357e-05,18,-0.13847716147319214,0.023540310550366924,-0.07280979550861304,0.0020232121602190402,18,0.4333333331888889,0.639999999744,0.5097880673081279,0.0028229717523564637,18
871,SZ301179,0.8344661,0.8473792,0.83973396,1.1652181e-05,14,0.013397818772934986,0.0921734109944403,0.05331325301521137,0.0007599042335939623,14,0.3888888886728395,0.642857142627551,0.5502138732158611,0.004627639390404755,14
872,SH688612,0.8345892,0.8458899,0.8400014,9.5788855e-06,15,-0.15601009097552962,0.024042877797408335,-0.07102590851589122,0.0023571093616859733,15,0.37037037023319613,0.5624999998242187,0.46973033015085536,0.0035265522895800644,15
873,SZ300449,0.832057,0.84748197,0.84021163,3.0477335e-05,12,0.03415801987479669,0.07802977475257591,0.05862177140410415,0.00015606746663857313,12,0.5333333329777777,0.8888888879012344,0.6508490472225792,0.008305766254227846,12
874,SZ301189,0.8359115,0.8478582,0.8406789,1.2902525e-05,15,0.09454775045119007,0.1356487653836931,0.11242337736448542,0.0001298418303693168,15,0.439999999824,0.649999999675,0.5502822503106944,0.002885459487441289,15
875,SZ301130,0.83417934,0.845202,0.8407204,8.220524e-06,19,0.04316704902425508,0.10909521565528109,0.07691194939990464,0.0003738683679902464,19,0.40540540529583635,0.605263157735457,0.5143099751826937,0.0031967497179931272,19
876,SZ300950,0.83584034,0.84994674,0.8412861,1.6836017e-05,14,0.038118588000465865,0.06973389812631944,0.05290596628002696,0.00012263780605114704,14,0.26086956510396975,0.46153846136094673,0.3644806085277695,0.003443468685101105,14
877,SH688699,0.836135,0.84485716,0.8415214,5.20094e-06,18,0.06521504726632751,0.13638410441902515,0.10123163674193297,0.00035549074181594003,18,0.3333333331944444,0.611111110771605,0.5024868141159701,0.004411765434607385,18
878,SH688312,0.8375111,0.85101765,0.84170455,1.2047927e-05,16,0.05676140497669153,0.1511998793762838,0.09637671739584355,0.000514871877172622,16,0.3888888886728395,0.6999999992999999,0.4994341207810685,0.005513117380384554,16
879,SH688232,0.83309317,0.8470751,0.841913,2.1721024e-05,11,-0.1263695847638822,-0.08193254400636153,-0.10823717110057901,0.0001769391353926808,11,0.4411764704584775,0.5666666664777777,0.5061428126650197,0.0015150684224070864,11
880,SZ300007,0.8364225,0.84778976,0.84222364,9.743464e-06,15,0.03777603498501738,0.12899312983814087,0.08519548908412153,0.0005054717533529907,15,0.3684210524376731,0.6666666662222221,0.49020946347392486,0.00814187614639418,15
881,SH688150,0.8370284,0.84860796,0.84226716,1.2496312e-05,14,-0.07018088073595204,0.040609542807292114,-0.017613019186667033,0.001213678304030538,14,0.28571428551020406,0.6190476187528344,0.4591764748848227,0.007844782033095488,14
882,SH688258,0.8328591,0.85188293,0.8422832,3.1208667e-05,11,0.0009716615197948113,0.05046489203963596,0.021671360552002115,0.0003171412727645472,11,0.4374999997265625,0.8571428559183674,0.6286040973056897,0.016603490200672675,11
883,SZ300638,0.8380541,0.85089296,0.8424963,1.7607706e-05,8,-0.19166734375733968,-0.14167258342515884,-0.17670880945740908,0.0002664980967682201,8,0.2857142853061225,0.6153846149112425,0.4672468765369956,0.011595401916309343,8
884,SH688191,0.8356134,0.8488713,0.84279895,1.722218e-05,14,-0.08863165473728281,0.03321921967235212,-0.029506903760012342,0.001059201043730053,14,0.2999999999,0.49999999984375,0.40364544927927704,0.0038332568940251657,14
885,SZ300700,0.83669496,0.85245425,0.8430606,2.0224583e-05,9,-0.0702319347002006,0.015054309703270999,-0.03524778868462827,0.0006026385311650592,9,0.4210526313573407,0.8571428559183674,0.5953387737886013,0.018218004072611614,9
886,SH688450,0.8345128,0.8483764,0.84315956,1.3335825e-05,18,0.08764803192682839,0.1815289950432007,0.11898210207503183,0.0005652151090014717,18,0.3571428570153061,0.7272727269421487,0.5007953644431792,0.009850795672786706,18
887,SZ300539,0.8338602,0.8519617,0.8434035,2.5389021e-05,19,0.15438463143124698,0.24845168472259405,0.19617038611922472,0.000552877880327313,19,0.48648648635500363,0.657142856955102,0.5562901128813782,0.0016624084027702989,19
888,SZ300363,0.8340622,0.8542869,0.84365505,2.4208935e-05,11,-0.21958429668883958,-0.09506459151553515,-0.17874873531097313,0.0011238616304999106,11,0.3333333331481481,0.5333333331555555,0.4531639373244314,0.004254848004378918,11
889,SZ301580,0.825426,0.8624909,0.84377646,9.389812e-05,17,-0.12051961638496905,-0.0031778565230510115,-0.05670424554229363,0.0009712528943721633,17,0.249999999375,0.5999999988,0.37055052719261006,0.011611936516629286,17
890,SZ300932,0.83873844,0.8488552,0.84424293,1.0044547e-05,15,-0.08669353669339713,-0.01624240267468373,-0.04866199268668177,0.00035934020313160115,15,0.374999999765625,0.7999999984,0.5167386046511512,0.016574984878856284,15
891,SZ301131,0.8372122,0.8571605,0.8445811,4.2135263e-05,14,0.12941749975976594,0.19680837066598592,0.162865292223837,0.00044830342394370506,14,0.4117647056401384,0.7999999984,0.5486657011355904,0.00864976602413105,14
892,SZ301333,0.83699393,0.85807693,0.8447198,3.79675e-05,14,0.09908247972413019,0.1575804235846134,0.12568955164877374,0.0002908204152581996,14,0.28571428551020406,0.4210526313573407,0.3717117025478697,0.0014757928539211739,14
893,SH688069,0.83779496,0.8529901,0.8447597,2.3785475e-05,15,-0.11363653626043187,0.05152497632516963,-0.05311512046835228,0.002290036398731189,15,0.41935483857440164,0.6666666664646465,0.586941809198165,0.003392816320827308,15
894,SZ300376,0.8383426,0.85152596,0.8451738,2.1235988e-05,10,0.005661736473932527,0.3266664489845816,0.12481120627773994,0.009520501145310924,10,0.29999999985,0.5416666664409722,0.4122714602461194,0.0035362263051684157,10
895,SH688117,0.83662,0.85276926,0.8454592,2.1718393e-05,16,-0.011051231026864972,0.04753936894651522,0.01456534668315547,0.000371319853333038,16,0.19999999986666667,0.6249999997395833,0.45547085218426525,0.008463697442830018,16
896,SZ300319,0.84075665,0.85395545,0.84549487,1.2965537e-05,14,-0.17053380006326857,-0.1019877288884932,-0.13878050096347863,0.0003527783219825486,14,0.39285714271683675,0.49999999984375,0.4456085421450127,0.001066557287672754,14
897,SZ300437,0.8375958,0.851747,0.84558064,1.5278112e-05,15,0.03681883726909385,0.08240417065121106,0.06821431815957264,0.00022371820374633892,15,0.3571428568877551,0.7142857132653061,0.5379360994247135,0.006825193391510318,15
898,SH688391,0.826058,0.86667746,0.8457096,0.00012163054,13,-0.1534330014608949,-0.10734233033847351,-0.1300011734121383,0.00017177340310911568,13,0.3333333331944444,0.6999999992999999,0.544127497623058,0.00914338361460693,13
899,SZ301192,0.8390623,0.85492533,0.84586895,3.1175317e-05,11,-0.04793048583181138,0.015372617657826462,-0.018890740397472607,0.00036557722181277086,11,0.4999999998076923,0.696969696758494,0.5916043571889408,0.0031030973763682642,11
900,SZ300082,0.83850664,0.8546502,0.84588444,2.2350961e-05,17,0.14329754952095208,0.20747416807293778,0.1687050008713452,0.000299171654071979,17,0.3181818180371901,0.6666666662222221,0.4328181082672847,0.006943237333868207,17
901,SZ300087,0.83315635,0.8662403,0.846299,0.000100059275,13,0.06915331724453519,0.17807898283855367,0.14066041393183215,0.001113215645989622,13,0.13636363630165288,0.3043478259546314,0.2413939917253067,0.0020026887543909662,13
902,SZ300611,0.8421585,0.8513804,0.84660625,6.774803e-06,13,-0.03022011246688618,0.02428466712098274,-0.003199777992641088,0.00030234970066179333,13,0.41666666649305556,0.6296296293964334,0.5362608203459588,0.004062308385812371,13
903,SZ300756,0.83720475,0.85544163,0.8466903,2.354316e-05,17,-0.021845103539100526,0.05228803399001819,0.025526503755522973,0.00036683316397032457,17,0.3888888886728395,0.6206896549583829,0.5350304766529063,0.0032168700035342503,17
904,SH688005,0.83897233,0.8626758,0.84671026,4.3329394e-05,13,-0.18944846505761412,-0.05230613665607811,-0.1274129986099085,0.0016133665833100944,13,0.4736842102770083,0.7999999992,0.6358363731001351,0.007235168778642266,13
905,SZ300130,0.83902186,0.8606261,0.84677714,3.700896e-05,18,-0.15031573318833227,0.031175681572364104,-0.0551909499370252,0.0017989973399119392,18,0.239999999904,0.40740740725651575,0.2982447328878592,0.002029418186639167,18
906,SZ300083,0.8427981,0.85545814,0.8476218,1.2747686e-05,10,0.0061536829155784435,0.04966833155255154,0.025356297930645443,0.00013962472405452264,10,0.2727272724793388,0.4736842102770083,0.3702313639855524,0.0048873263140660345,10
907,SZ300074,0.8419327,0.85900325,0.8478897,2.005221e-05,16,-0.036775556081982665,0.03699122006768438,-0.0032379096495493385,0.0005042518002397784,16,0.16666666652777776,0.4999999996875,0.3437182803265025,0.008979826805064298,16
